step,atom_id,type,x,y,z,vx,vy,vz,fx,fy,fz,mass
165,4,H,9.423044,9.335519,10.626451,1286.741531,-1083.283190,450.889656,-0.000000,-0.000000,0.000000,1.000000
165,5,O,13.006684,9.994022,9.989077,104.538847,-68.814336,-241.249680,0.000000,-0.000000,-0.000000,16.000000
165,6,H,13.838212,10.650514,9.970968,2647.045942,2488.919265,-1128.474768,0.000000,0.000000,-0.000000,1.000000
165,7,H,12.167866,10.624549,10.013868,-2486.052210,1528.120469,202.453645,-0.000000,0.000000,0.000000,1.000000
165,8,O,14.837401,10.006516,10.014719,3.670799,385.720985,198.442075,-0.000000,-0.000000,0.000000,16.000000
165,9,C,16.004607,9.997600,10.016543,63.088572,-251.118416,314.331714,-0.000000,-0.000000,0.000000,12.000000
165,10,O,17.167005,9.999092,9.970503,533.456802,-95.690699,-596.761530,0.000000,0.000000,-0.000000,16.000000
165,11,N,10.006000,12.977460,10.021372,-72.104084,-443.060251,427.962018,0.000000,0.000000,0.000000,14.000000
165,12,H,11.025996,13.028105,9.620483,2629.435234,783.300065,-179.197550,-0.000000,-0.000000,-0.000000,1.000000
165,13,H,9.538377,13.748107,9.622237,-248.577472,-1325.974049,-522.288162,-0.000000,0.000000,-0.000000,1.000000
165,14,H,9.635830,12.271206,9.615334,3237.171301,2003.952752,-654.724505,-0.000000,-0.000000,-0.000000,1.000000
165,15,H,11.372287,13.057076,9.994024,1325.913578,1621.197921,459.132079,0.000000,0.000000,0.000000,1.000000
165,16,C,12.398152,12.985387,10.004377,-78.680662,-225.409389,422.277195,0.000000,-0.000000,0.000000,12.000000
165,17,C,13.596304,13.019988,10.017420,133.373767,322.882455,349.032068,0.000000,0.000000,0.000000,12.000000
165,18,H,14.673548,12.943094,9.963546,-38.550933,-1933.932913,-1051.120779,-0.000000,-0.000000,-0.000000,1.000000
165,19,H,15.378292,12.991984,10.083691,1188.321540,-300.184602,2770.119023,0.000000,0.000000,0.000000,1.000000
165,20,Cl,16.610983,12.994407,9.997149,-522.269811,-95.621095,-160.212900,0.000000,0.000000,-0.000000,35.500000
170,0,C,9.989837,10.005246,9.999656,-558.633066,-50.385262,133.786395,0.000000,0.000000,-0.000000,12.000000
170,1,H,10.699703,10.646321,10.628551,2553.550893,757.514820,118.143091,0.000000,0.000000,0.000000,1.000000
170,2,H,10.665492,9.392263,9.286671,1317.785057,641.282752,-2596.962209,0.000000,-0.000000,-0.000000,1.000000
170,3,H,9.419766,10.750501,9.270538,945.999058,3979.948708,-3244.955561,-0.000000,0.000000,-0.000000,1.000000
170,4,H,9.424323,9.334422,10.626914,1271.173597,-1105.826532,471.228606,-0.000000,-0.000000,0.000000,1.000000
170,5,O,13.006789,9.993953,9.988835,104.720905,-70.387221,-241.005946,0.000000,-0.000000,-0.000000,16.000000
170,6,H,13.840872,10.653018,9.969840,2669.370776,2515.432047,-1125.185020,0.000000,0.000000,-0.000000,1.000000
170,7,H,12.165367,10.626089,10.014071,-2508.287033,1546.715523,204.048779,-0.000000,0.000000,0.000000,1.000000
170,8,O,14.837403,10.006901,10.014918,1.161240,385.142378,199.342461,-0.000000,-0.000000,0.000000,16.000000
170,9,C,16.004669,9.997348,10.016859,61.597027,-252.288825,316.699141,-0.000000,-0.000000,0.000000,12.000000
170,10,O,17.167540,9.998996,9.969907,535.420134,-95.982122,-597.060885,0.000000,0.000000,-0.000000,16.000000
170,11,N,10.005928,12.977018,10.021801,-70.643160,-441.604073,429.313987,0.000000,0.000000,0.000000,14.000000
170,12,H,11.028614,13.028887,9.620291,2610.777659,779.295141,-199.160041,-0.000000,-0.000000,-0.000000,1.000000
170,13,H,9.538121,13.746793,9.621706,-260.928533,-1309.419827,-535.245069,-0.000000,0.000000,-0.000000,1.000000
170,14,H,9.639061,12.273197,9.614673,3226.191820,1982.154649,-665.071625,-0.000000,-0.000000,-0.000000,1.000000
170,15,H,11.373626,13.058701,9.994496,1347.141041,1628.499601,479.865479,0.000000,0.000000,0.000000,1.000000
170,16,C,12.398074,12.985160,10.004800,-77.605863,-227.925056,422.990877,0.000000,-0.000000,0.000000,12.000000
170,17,C,13.596439,13.020312,10.017770,134.665433,323.731855,349.914619,0.000000,0.000000,0.000000,12.000000
170,18,H,14.673491,12.941157,9.962493,-69.885567,-1940.406948,-1052.227840,-0.000000,-0.000000,-0.000000,1.000000
170,19,H,15.379499,12.991684,10.086465,1219.634175,-300.744509,2777.323562,0.000000,0.000000,0.000000,1.000000
170,20,Cl,16.610461,12.994311,9.996989,-521.469521,-95.907172,-159.935362,0.000000,0.000000,-0.000000,35.500000
175,0,C,9.989279,10.005197,9.999789,-558.799974,-48.306415,131.790120,0.000000,0.000000,-0.000000,12.000000
175,1,H,10.702266,10.647091,10.628681,2569.913323,780.789105,138.366212,0.000000,0.000000,0.000000,1.000000
175,2,H,10.666822,9.392896,9.284065,1335.790218,626.996699,-2610.894896,0.000000,-0.000000,-0.000000,1.000000
175,3,H,9.420704,10.754493,9.267282,933.585103,4000.262739,-3266.186056,-0.000000,0.000000,-0.000000,1.000000
175,4,H,9.425584,9.333303,10.627393,1254.609177,-1127.590047,485.472851,-0.000000,-0.000000,0.000000,1.000000
175,5,O,13.006894,9.993881,9.988594,106.369740,-73.463132,-240.530376,0.000000,-0.000000,-0.000000,16.000000
175,6,H,13.843554,10.655549,9.968714,2689.173553,2541.736185,-1129.001090,0.000000,0.000000,-0.000000,1.000000
175,7,H,12.162846,10.627646,10.014275,-2527.090907,1564.202127,207.682481,-0.000000,0.000000,0.000000,1.000000
175,8,O,14.837403,10.007286,10.015117,-1.068252,384.385885,199.227440,-0.000000,-0.000000,0.000000,16.000000
175,9,C,16.004730,9.997096,10.017177,60.960441,-252.232942,318.377508,-0.000000,-0.000000,0.000000,12.000000
175,10,O,17.168076,9.998901,9.969310,536.522889,-95.269552,-597.521936,0.000000,0.000000,-0.000000,16.000000
175,11,N,10.005858,12.976577,10.022231,-69.524409,-439.941522,430.587246,0.000000,0.000000,0.000000,14.000000
175,12,H,11.031213,13.029665,9.620079,2590.198561,775.566256,-223.366258,-0.000000,-0.000000,-0.000000,1.000000
175,13,H,9.537851,13.745498,9.621164,-273.651344,-1282.969213,-548.496516,-0.000000,0.000000,-0.000000,1.000000
175,14,H,9.642279,12.275165,9.614000,3213.276357,1957.585776,-678.073673,-0.000000,-0.000000,-0.000000,1.000000
175,15,H,11.374986,13.060330,9.994988,1370.281558,1630.683255,498.846810,0.000000,0.000000,0.000000,1.000000
175,16,C,12.397997,12.984930,10.005223,-75.390629,-230.942057,421.877083,0.000000,-0.000000,0.000000,12.000000
175,17,C,13.596574,13.020635,10.018119,136.135689,323.380565,349.492540,0.000000,0.000000,0.000000,12.000000
175,18,H,14.673403,12.939218,9.961439,-100.374978,-1938.794346,-1054.963039,-0.000000,-0.000000,-0.000000,1.000000
175,19,H,15.380735,12.991383,10.089246,1246.861431,-302.170466,2782.475184,0.000000,0.000000,0.000000,1.000000
175,20,Cl,16.609940,12.994215,9.996829,-520.593564,-96.215278,-160.360092,0.000000,0.000000,-0.000000,35.500000
180,0,C,9.988721,10.005149,9.999919,-556.708150,-47.525795,129.861795,0.000000,0.000000,-0.000000,12.000000
180,1,H,10.704846,10.647881,10.628828,2585.561783,795.810779,150.396005,0.000000,0.000000,0.000000,1.000000
180,2,H,10.668166,9.393510,9.281442,1350.212520,606.129631,-2631.311405,0.000000,-0.000000,-0.000000,1.000000
180,3,H,9.421627,10.758505,9.264004,917.190810,4020.758522,-3284.764314,-0.000000,0.000000,-0.000000,1.000000
180,4,H,9.426829,9.332164,10.627889,1238.071911,-1147.700136,501.715147,-0.000000,-0.000000,0.000000,1.000000
180,5,O,13.007000,9.993806,9.988354,106.167577,-75.557207,-241.641204,0.000000,-0.000000,-0.000000,16.000000
180,6,H,13.846254,10.658104,9.967584,2704.527007,2565.094978,-1129.675000,0.000000,0.000000,-0.000000,1.000000
180,7,H,12.160305,10.629222,10.014483,-2550.596174,1584.647157,208.061696,-0.000000,0.000000,0.000000,1.000000
180,8,O,14.837401,10.007670,10.015316,-3.034500,384.349808,198.578018,-0.000000,-0.000000,0.000000,16.000000
180,9,C,16.004790,9.996843,10.017497,58.710252,-252.798764,320.882388,-0.000000,-0.000000,0.000000,12.000000
180,10,O,17.168614,9.998805,9.968712,538.922929,-96.219798,-597.479993,0.000000,0.000000,-0.000000,16.000000
180,11,N,10.005789,12.976138,10.022663,-69.306918,-438.568413,431.412850,0.000000,0.000000,0.000000,14.000000
180,12,H,11.033790,13.030438,9.619842,2568.336167,770.785638,-244.601814,-0.000000,-0.000000,-0.000000,1.000000
180,13,H,9.537569,13.744230,9.620609,-289.683615,-1255.389327,-559.701645,-0.000000,0.000000,-0.000000,1.000000
180,14,H,9.645485,12.277108,9.613315,3199.287458,1932.665383,-691.888114,-0.000000,-0.000000,-0.000000,1.000000
180,15,H,11.376370,13.061961,9.995500,1394.493981,1632.815195,522.452669,0.000000,0.000000,0.000000,1.000000
180,16,C,12.397923,12.984699,10.005645,-73.789617,-231.962986,421.961917,0.000000,-0.000000,0.000000,12.000000
180,17,C,13.596712,13.020959,10.018469,138.464982,323.623658,349.176628,0.000000,0.000000,0.000000,12.000000
180,18,H,14.673286,12.937277,9.960382,-127.539707,-1941.999237,-1058.897287,-0.000000,-0.000000,-0.000000,1.000000
180,19,H,15.381999,12.991081,10.092028,1275.023169,-300.522051,2782.410477,0.000000,0.000000,0.000000,1.000000
180,20,Cl,16.609420,12.994119,9.996668,-520.090776,-96.752076,-160.332791,0.000000,0.000000,-0.000000,35.500000
185,0,C,9.988165,10.005103,10.000049,-555.164272,-46.343074,128.728593,0.000000,0.000000,-0.000000,12.000000
185,1,H,10.707443,10.648687,10.628988,2603.973368,812.640338,167.261267,0.000000,0.000000,0.000000,1.000000
185,2,H,10.669527,9.394109,9.278799,1368.668139,596.122118,-2651.303893,0.000000,-0.000000,-0.000000,1.000000
185,3,H,9.422536,10.762537,9.260709,904.685826,4040.682668,-3302.971666,-0.000000,0.000000,-0.000000,1.000000
185,4,H,9.428059,9.331003,10.628401,1223.251213,-1165.772394,519.135717,-0.000000,-0.000000,0.000000,1.000000
185,5,O,13.007106,9.993729,9.988112,106.043233,-77.659504,-241.544761,0.000000,-0.000000,-0.000000,16.000000
185,6,H,13.848969,10.660684,9.966454,2723.093611,2589.901017,-1128.568624,0.000000,0.000000,-0.000000,1.000000
185,7,H,12.157737,10.630819,10.014691,-2579.961853,1604.819437,209.037085,-0.000000,0.000000,0.000000,1.000000
185,8,O,14.837397,10.008055,10.015514,-4.618681,385.405983,198.404734,-0.000000,-0.000000,0.000000,16.000000
185,9,C,16.004848,9.996590,10.017819,57.138229,-252.472344,323.709608,-0.000000,-0.000000,0.000000,12.000000
185,10,O,17.169154,9.998709,9.968115,541.429928,-95.708420,-597.783642,0.000000,0.000000,-0.000000,16.000000
185,11,N,10.005721,12.975700,10.023095,-67.987617,-437.478886,432.548505,0.000000,0.000000,0.000000,14.000000
185,12,H,11.036346,13.031206,9.619584,2547.358394,766.842966,-263.548493,-0.000000,-0.000000,-0.000000,1.000000
185,13,H,9.537271,13.742990,9.620041,-304.104411,-1231.765324,-572.505020,-0.000000,0.000000,-0.000000,1.000000
185,14,H,9.648677,12.279026,9.612617,3187.512103,1908.725714,-700.826670,-0.000000,-0.000000,-0.000000,1.000000
185,15,H,11.377777,13.063596,9.996035,1413.143464,1637.381938,540.026137,0.000000,0.000000,0.000000,1.000000
185,16,C,12.397850,12.984466,10.006067,-71.480420,-233.086321,421.984933,0.000000,-0.000000,0.000000,12.000000
185,17,C,13.596852,13.021283,10.018817,140.817914,324.720860,348.208091,0.000000,0.000000,0.000000,12.000000
185,18,H,14.673141,12.935332,9.959319,-156.384220,-1949.174254,-1065.233875,-0.000000,-0.000000,-0.000000,1.000000
185,19,H,15.383294,12.990782,10.094815,1307.416931,-297.173387,2789.233551,0.000000,0.000000,0.000000,1.000000
185,20,Cl,16.608901,12.994022,9.996507,-519.183552,-96.308304,-160.819220,0.000000,0.000000,-0.000000,35.500000
190,0,C,9.987610,10.005058,10.000176,-554.209210,-44.139271,126.374587,0.000000,0.000000,-0.000000,12.000000
190,1,H,10.710059,10.649510,10.629164,2622.455368,830.534796,183.793669,0.000000,0.000000,0.000000,1.000000
190,2,H,10.670905,9.394695,9.276136,1385.143188,582.169007,-2671.388857,0.000000,-0.000000,-0.000000,1.000000
190,3,H,9.423432,10.766589,9.257397,891.493455,4060.850129,-3320.132256,-0.000000,0.000000,-0.000000,1.000000
190,4,H,9.429272,9.329827,10.628930,1204.772911,-1182.885287,536.414886,-0.000000,-0.000000,0.000000,1.000000
190,5,O,13.007212,9.993650,9.987870,106.126935,-80.139600,-241.713050,0.000000,-0.000000,-0.000000,16.000000
190,6,H,13.851703,10.663287,9.965325,2738.925788,2610.415266,-1127.919588,0.000000,0.000000,-0.000000,1.000000
190,7,H,12.155142,10.632434,10.014900,-2605.585031,1621.050952,209.273437,-0.000000,0.000000,0.000000,1.000000
190,8,O,14.837392,10.008440,10.015713,-5.514982,385.204377,198.336164,-0.000000,-0.000000,0.000000,16.000000
190,9,C,16.004904,9.996338,10.018144,56.515757,-252.420242,326.675299,-0.000000,-0.000000,0.000000,12.000000
190,10,O,17.169697,9.998614,9.967517,543.141453,-95.510115,-597.557635,0.000000,0.000000,-0.000000,16.000000
190,11,N,10.005653,12.975262,10.023528,-66.826986,-437.501742,433.900117,0.000000,0.000000,0.000000,14.000000
190,12,H,11.038880,13.031972,9.619305,2523.866583,764.667136,-288.254685,-0.000000,-0.000000,-0.000000,1.000000
190,13,H,9.536959,13.741774,9.619460,-316.539562,-1203.098266,-584.981922,-0.000000,0.000000,-0.000000,1.000000
190,14,H,9.651858,12.280920,9.611906,3176.491710,1886.380675,-717.601849,-0.000000,-0.000000,-0.000000,1.000000
190,15,H,11.379201,13.065234,9.996588,1430.334844,1637.954431,561.990656,0.000000,0.000000,0.000000,1.000000
190,16,C,12.397780,12.984232,10.006489,-69.753502,-234.708803,422.293091,0.000000,-0.000000,0.000000,12.000000
190,17,C,13.596994,13.021607,10.019166,142.479887,324.679614,348.040288,0.000000,0.000000,0.000000,12.000000
190,18,H,14.672968,12.933384,9.958250,-183.965265,-1945.978521,-1071.939734,-0.000000,-0.000000,-0.000000,1.000000
190,19,H,15.384619,12.990487,10.097609,1335.076623,-294.183601,2798.116234,0.000000,0.000000,0.000000,1.000000
190,20,Cl,16.608382,12.993926,9.996346,-518.743293,-95.998625,-161.126331,0.000000,0.000000,-0.000000,35.500000
195,0,C,9.987057,10.005015,10.000301,-552.622759,-42.574479,125.394645,0.000000,0.000000,-0.000000,12.000000
195,1,H,10.712692,10.650349,10.629360,2638.911804,845.017582,203.282431,0.000000,0.000000,0.000000,1.000000
195,2,H,10.672301,9.395268,9.273455,1401.938633,564.208527,-2688.620498,0.000000,-0.000000,-0.000000,1.000000
195,3,H,9.424315,10.770662,9.254067,875.437794,4082.582189,-3334.854653,-0.000000,0.000000,-0.000000,1.000000
195,4,H,9.430466,9.328632,10.629477,1187.992697,-1204.392538,552.301364,-0.000000,-0.000000,0.000000,1.000000
195,5,O,13.007318,9.993570,9.987629,106.438646,-81.417819,-241.503852,0.000000,-0.000000,-0.000000,16.000000
195,6,H,13.854452,10.665912,9.964199,2753.474095,2634.807745,-1124.486127,0.000000,0.000000,-0.000000,1.000000
195,7,H,12.152521,10.634066,10.015111,-2630.130947,1636.807095,211.979897,-0.000000,0.000000,0.000000,1.000000
195,8,O,14.837385,10.008825,10.015911,-6.748520,385.435291,197.521930,-0.000000,-0.000000,0.000000,16.000000
195,9,C,16.004961,9.996084,10.018472,56.226323,-253.927382,329.113248,-0.000000,-0.000000,0.000000,12.000000
195,10,O,17.170241,9.998518,9.966919,544.688554,-94.505172,-598.231616,0.000000,0.000000,-0.000000,16.000000
195,11,N,10.005587,12.974827,10.023963,-65.387968,-435.411489,435.809408,0.000000,0.000000,0.000000,14.000000
195,12,H,11.041391,13.032735,9.619003,2504.544766,762.122688,-312.110887,-0.000000,-0.000000,-0.000000,1.000000
195,13,H,9.536634,13.740585,9.618868,-330.401982,-1180.211921,-597.667535,-0.000000,0.000000,-0.000000,1.000000
195,14,H,9.655025,12.282792,9.611180,3162.007319,1864.009794,-730.364580,-0.000000,-0.000000,-0.000000,1.000000
195,15,H,11.380644,13.066874,9.997163,1453.358166,1638.585234,582.137633,0.000000,0.000000,0.000000,1.000000
195,16,C,12.397712,12.983996,10.006912,-67.879725,-236.192624,423.457725,0.000000,-0.000000,0.000000,12.000000
195,17,C,13.597138,13.021933,10.019514,145.070019,325.968491,348.839807,0.000000,0.000000,0.000000,12.000000
195,18,H,14.672768,12.931436,9.957175,-210.081746,-1950.628129,-1076.604169,-0.000000,-0.000000,-0.000000,1.000000
195,19,H,15.385973,12.990196,10.100411,1365.430655,-291.034959,2805.424955,0.000000,0.000000,0.000000,1.000000
195,20,Cl,16.607864,12.993830,9.996185,-517.587738,-95.241110,-161.225660,0.000000,0.000000,-0.000000,35.500000
200,0,C,9.986504,10.004973,10.000425,-552.509101,-41.002975,123.180661,0.000000,0.000000,-0.000000,12.000000
200,1,H,10.715342,10.651204,10.629574,2657.626923,862.193169,220.283200,0.000000,0.000000,0.000000,1.000000
200,2,H,10.673713,9.395825,9.270757,1415.822479,552.700111,-2704.002438,0.000000,-0.000000,-0.000000,1.000000
200,3,H,9.425182,10.774758,9.250721,860.230546,4105.639041,-3354.370774,-0.000000,0.000000,-0.000000,1.000000
200,4,H,9.431646,9.327417,10.630039,1175.984523,-1224.147505,567.938997,-0.000000,-0.000000,0.000000,1.000000
200,5,O,13.007424,9.993487,9.987387,106.055435,-83.886000,-241.786293,0.000000,-0.000000,-0.000000,16.000000
200,6,H,13.857215,10.668562,9.963074,2768.333316,2659.924882,-1123.542920,0.000000,0.000000,-0.000000,1.000000
200,7,H,12.149878,10.635715,10.015324,-2652.473325,1657.201376,213.707233,-0.000000,0.000000,0.000000,1.000000
200,8,O,14.837378,10.009211,10.016108,-8.679107,385.227361,197.662127,-0.000000,-0.000000,0.000000,16.000000
200,9,C,16.005016,9.995830,10.018803,55.137967,-254.739934,331.445429,-0.000000,-0.000000,0.000000,12.000000
200,10,O,17.170786,9.998424,9.966320,546.696717,-94.219279,-599.760197,0.000000,0.000000,-0.000000,16.000000
200,11,N,10.005522,12.974392,10.024400,-64.678140,-433.518853,437.493207,0.000000,0.000000,0.000000,14.000000
200,12,H,11.043885,13.033496,9.618679,2485.830155,762.599783,-333.941621,-0.000000,-0.000000,-0.000000,1.000000
200,13,H,9.536295,13.739419,9.618264,-345.292346,-1156.210235,-606.899226,-0.000000,0.000000,-0.000000,1.000000
200,14,H,9.658181,12.284642,9.610441,3151.128211,1840.805854,-745.264820,-0.000000,-0.000000,-0.000000,1.000000
200,15,H,11.382108,13.068514,9.997758,1471.738051,1639.854585,602.587590,0.000000,0.000000,0.000000,1.000000
200,16,C,12.397645,12.983759,10.007336,-66.200335,-237.382722,423.692702,0.000000,-0.000000,0.000000,12.000000
200,17,C,13.597284,13.022259,10.019863,146.875019,325.695517,349.158325,0.000000,0.000000,0.000000,12.000000
200,18,H,14.672540,12.929484,9.956094,-239.040244,-1952.143707,-1083.382688,-0.000000,-0.000000,-0.000000,1.000000
200,19,H,15.387356,12.989905,10.103220,1393.243033,-290.316799,2810.942921,0.000000,0.000000,0.000000,1.000000
200,20,Cl,16.607347,12.993735,9.996024,-516.406535,-95.396007,-161.326729,0.000000,0.000000,-0.000000,35.500000
205,0,C,9.985952,10.004933,10.000546,-551.196328,-39.795219,119.268990,0.000000,0.000000,-0.000000,12.000000
205,1,H,10.718011,10.652075,10.629806,2677.981544,874.615478,240.187500,0.000000,0.000000,0.000000,1.000000
205,2,H,10.675138,9.396369,9.268043,1432.857669,535.852519,-2719.148222,0.000000,-0.000000,-0.000000,1.000000
205,3,H,9.426034,10.778876,9.247355,847.970483,4128.745678,-3371.560466,-0.000000,0.000000,-0.000000,1.000000
205,4,H,9.432814,9.326182,10.630618,1162.272708,-1240.679196,583.918146,-0.000000,-0.000000,0.000000,1.000000
205,5,O,13.007530,9.993402,9.987145,105.852993,-86.144492,-241.543301,0.000000,-0.000000,-0.000000,16.000000
205,6,H,13.859994,10.671236,9.961950,2786.460621,2682.067823,-1126.267210,0.000000,0.000000,-0.000000,1.000000
205,7,H,12.147213,10.637383,10.015539,-2674.000322,1676.113699,213.981295,-0.000000,0.000000,0.000000,1.000000
205,8,O,14.837368,10.009596,10.016306,-10.904457,385.067580,198.234018,-0.000000,-0.000000,0.000000,16.000000
205,9,C,16.005072,9.995575,10.019136,54.664045,-255.555516,333.685816,-0.000000,-0.000000,0.000000,12.000000
205,10,O,17.171334,9.998330,9.965720,548.551762,-93.938474,-599.484028,0.000000,0.000000,-0.000000,16.000000
205,11,N,10.005459,12.973959,10.024838,-63.324320,-432.696156,439.377346,0.000000,0.000000,0.000000,14.000000
205,12,H,11.046358,13.034256,9.618332,2466.093224,759.315546,-352.620766,-0.000000,-0.000000,-0.000000,1.000000
205,13,H,9.535941,13.738276,9.617652,-358.175453,-1135.538402,-615.072010,-0.000000,0.000000,-0.000000,1.000000
205,14,H,9.661325,12.286469,9.609689,3138.776955,1817.441265,-759.002095,-0.000000,-0.000000,-0.000000,1.000000
205,15,H,11.383589,13.070155,9.998376,1488.012040,1642.942684,630.948865,0.000000,0.000000,0.000000,1.000000
205,16,C,12.397580,12.983521,10.007759,-63.652760,-238.638369,424.146757,0.000000,-0.000000,0.000000,12.000000
205,17,C,13.597432,13.022585,10.020212,148.633381,326.753927,349.116456,0.000000,0.000000,0.000000,12.000000
205,18,H,14.672283,12.927531,9.955005,-265.966436,-1951.920883,-1091.450055,-0.000000,-0.000000,-0.000000,1.000000
205,19,H,15.388767,12.989616,10.106036,1424.601962,-290.679673,2819.207889,0.000000,0.000000,0.000000,1.000000
205,20,Cl,16.606831,12.993639,9.995862,-515.516367,-95.560444,-161.082572,0.000000,0.000000,-0.000000,35.500000
210,0,C,9.985402,10.004894,10.000665,-549.107004,-38.270464,117.678726,0.000000,0.000000,-0.000000,12.000000
210,1,H,10.720699,10.652959,10.630056,2696.379440,887.848729,259.673865,0.000000,0.000000,0.000000,1.000000
210,2,H,10.676582,9.396895,9.265311,1452.344112,518.580585,-2741.294877,0.000000,-0.000000,-0.000000,1.000000
210,3,H,9.426873,10.783016,9.243972,833.059554,4147.051746,-3392.717119,-0.000000,0.000000,-0.000000,1.000000
210,4,H,9.433967,9.324932,10.631211,1146.903846,-1255.582698,596.310095,-0.000000,-0.000000,0.000000,1.000000
210,5,O,13.007636,9.993315,9.986904,106.300374,-88.088059,-241.912472,0.000000,-0.000000,-0.000000,16.000000
210,6,H,13.862791,10.673933,9.960824,2804.419874,2707.335953,-1124.962124,0.000000,0.000000,-0.000000,1.000000
210,7,H,12.144525,10.639072,10.015754,-2698.954206,1696.765193,216.490685,-0.000000,0.000000,0.000000,1.000000
210,8,O,14.837356,10.009981,10.016504,-13.128689,385.689102,197.671098,-0.000000,-0.000000,0.000000,16.000000
210,9,C,16.005126,9.995319,10.019471,54.183611,-255.696333,336.516257,0.000000,-0.000000,0.000000,12.000000
210,10,O,17.171883,9.998235,9.965121,549.774718,-95.032880,-599.231416,0.000000,0.000000,-0.000000,16.000000
210,11,N,10.005395,12.973528,10.025278,-62.771127,-431.641756,440.217719,0.000000,0.000000,0.000000,14.000000
210,12,H,11.048811,13.035013,9.617966,2443.167101,756.276383,-374.089401,-0.000000,-0.000000,-0.000000,1.000000
210,13,H,9.535574,13.737154,9.617029,-373.942153,-1114.183821,-627.075994,-0.000000,0.000000,-0.000000,1.000000
210,14,H,9.664457,12.288274,9.608919,3127.543299,1795.301283,-778.334924,-0.000000,-0.000000,-0.000000,1.000000
210,15,H,11.385088,13.071799,9.999020,1505.837976,1643.001780,651.181943,0.000000,0.000000,0.000000,1.000000
210,16,C,12.397518,12.983282,10.008184,-61.098506,-240.373349,424.252980,0.000000,-0.000000,0.000000,12.000000
210,17,C,13.597582,13.022912,10.020562,149.963865,328.109816,350.175097,0.000000,0.000000,0.000000,12.000000
210,18,H,14.671999,12.925579,9.953911,-295.691514,-1951.061630,-1098.110085,-0.000000,-0.000000,-0.000000,1.000000
210,19,H,15.390210,12.989328,10.108859,1456.191870,-286.264506,2825.586638,0.000000,0.000000,0.000000,1.000000
210,20,Cl,16.606316,12.993544,9.995701,-514.720373,-95.508049,-161.594019,0.000000,0.000000,-0.000000,35.500000
215,0,C,9.984853,10.004857,10.000782,-548.717940,-36.779490,117.505455,0.000000,0.000000,-0.000000,12.000000
215,1,H,10.723406,10.653858,10.630327,2714.459834,906.267884,276.760716,0.000000,0.000000,0.000000,1.000000
215,2,H,10.678044,9.397405,9.262558,1468.690285,504.460641,-2762.559010,0.000000,-0.000000,-0.000000,1.000000
215,3,H,9.427699,10.787176,9.240569,821.115835,4165.810772,-3410.993934,-0.000000,0.000000,-0.000000,1.000000
215,4,H,9.435104,9.323665,10.631819,1131.032799,-1274.410726,617.391436,-0.000000,-0.000000,0.000000,1.000000
215,5,O,13.007743,9.993225,9.986662,106.964360,-90.102111,-241.558200,0.000000,-0.000000,-0.000000,16.000000
215,6,H,13.865604,10.676658,9.959698,2818.581593,2737.726871,-1126.190629,0.000000,0.000000,-0.000000,1.000000
215,7,H,12.141810,10.640780,10.015970,-2724.719618,1713.318532,214.852956,-0.000000,0.000000,0.000000,1.000000
215,8,O,14.837341,10.010367,10.016702,-15.107212,385.106473,198.113369,-0.000000,-0.000000,0.000000,16.000000
215,9,C,16.005180,9.995063,10.019810,54.687947,-256.071758,340.302134,0.000000,-0.000000,0.000000,12.000000
215,10,O,17.172434,9.998140,9.964522,550.577603,-95.005484,-599.121034,0.000000,0.000000,-0.000000,16.000000
215,11,N,10.005333,12.973097,10.025719,-62.397787,-431.255339,441.484341,0.000000,0.000000,0.000000,14.000000
215,12,H,11.051242,13.035768,9.617580,2423.518881,752.309237,-394.525841,-0.000000,-0.000000,-0.000000,1.000000
215,13,H,9.535191,13.736053,9.616394,-388.572257,-1090.286049,-640.346793,-0.000000,0.000000,-0.000000,1.000000
215,14,H,9.667577,12.290057,9.608132,3115.266958,1772.743410,-791.684279,-0.000000,-0.000000,-0.000000,1.000000
215,15,H,11.386608,13.073445,9.999684,1529.048085,1648.408437,672.787734,0.000000,0.000000,0.000000,1.000000
215,16,C,12.397458,12.983041,10.008608,-58.567666,-241.267244,424.159488,0.000000,-0.000000,0.000000,12.000000
215,17,C,13.597733,13.023241,10.020912,153.134366,329.008024,350.186769,0.000000,0.000000,0.000000,12.000000
215,18,H,14.671686,12.923627,9.952809,-326.129995,-1954.540831,-1101.078656,-0.000000,-0.000000,-0.000000,1.000000
215,19,H,15.391686,12.989045,10.111690,1490.237264,-279.158803,2833.985844,0.000000,0.000000,0.000000,1.000000
215,20,Cl,16.605802,12.993448,9.995539,-513.397350,-95.014112,-161.913788,0.000000,0.000000,-0.000000,35.500000
220,0,C,9.984304,10.004821,10.000898,-548.102813,-35.299830,115.517441,0.000000,0.000000,-0.000000,12.000000
220,1,H,10.726131,10.654773,10.630610,2734.231431,921.797643,287.862024,0.000000,0.000000,0.000000,1.000000
220,2,H,10.679522,9.397900,9.259783,1486.745633,487.013061,-2782.452668,0.000000,-0.000000,-0.000000,1.000000
220,3,H,9.428515,10.791353,9.237148,814.058173,4185.276026,-3426.210347,-0.000000,0.000000,-0.000000,1.000000
220,4,H,9.436223,9.322378,10.632446,1112.046006,-1295.567569,634.047929,-0.000000,-0.000000,0.000000,1.000000
220,5,O,13.007850,9.993134,9.986420,107.653161,-92.393673,-242.221965,0.000000,-0.000000,-0.000000,16.000000
